sentence_id; toponyms_list; nearby_abbreviations 
975; Войлахты, Šalg'ögi;  
976; Пахотная полоса;  
977; Har'koja;  
978; Пожня;  
979; ;  
980; Куя, Иводе;  
981; Вягозеро;  
982; Омут, Иводе, Слобода;  
983; ;  
984; Пахотная полоса;  
985; Platan;  
986; Великой губе, Красного поля;  
987; Красном поле, Сибово;  
988; Вянеш, Виговской губы;  
989; ;  
990; Вигово;  
991; Яндомозеро;  
992; Яндомозере, Саньки;  
993; Типиницы;  
994; Тамбицы, Локречка, Пидасельгу, Тамбица;  
995; Тамбицы, Локречка, Пидасельгу, Тамбиц;  
996; Ояти;  
997; Поляны;  
998; Сидорово, Белое Озеро;  
999; ;  
1000; ;  
1001; Пелуши;  
1002; Урочище;  
1003; Вигово, Загубье;  
1004; Чидово, Корволы;  
1005; ;  
1006; Кема, Окштомка, Кряж;  
1007; ;  
1008; ;  
1009; Кемозеро, Пажемское;  
1010; Сельскохозяйственная поляна;  
1011; Красивый сосновый лес;  
1012; Нинисельгское, Pertisel'l'anoja;  
1013; Холмы;  
1014; Когубы;  
1015; ;  
1016; ;  
1017; Холмы, Северные полянья;  
1018; ;  
1019; Саньки;  
1020; Полянка, Марковщины, Яндомозеро;  
1021; Кемское, Язевец;  
1022; Марковщины;  
1023; Покос, Чура;  
1024; Усть-Яндома;  
1025; Иводы, Слобода, Sar'oja, Pondag'ögi;  
1026; ;  
1027; Пустошка;  
1028; ;  
1029; Сенокос;  
1030; Лигачевское;  
1031; Луда, Онежском озере, Вороньего острова;  
1032; Плавницкой (Мочальной) губы, Пёлдышнаволока;  
1033; Яндомозеро, Есино;  
1034; Поля, Холмы;  
1035; Луда, Онежском озере, Линдома, Олешникам;  
1036; Сельскохозяйственная поляна;  
1037; Иводы;  
1038; ;  
1039; ;  
1040; Омут, Šalg'ögi, моста Lava;  
1041; Пахотная поляна;  
1042; Педейнаволока;  
1043; Пожня;  
1044; ;  
1045; Иводе;  
1046; Корбозерской речки, Песочной губки;  
1047; Poudag'är'v;  
1048; Пахотная полоса;  
1049; Ояти;  
1050; Перелесок;  
1051; Коргуба;  
1052; Саньков Бор, Pihär'jär'v;  
1053; Болото;  
1054; Поля;  
1055; Большоая Сенатка, Soumus;  
1056; Туржино;  
1057; Вороний Остров, Бараньская Обухница;  
1058; Пахотная полоса;  
1059; Поля;  
1060; Hilizoja, Колпь;  
1061; Кибитка;  
1062; ;  
1063; Сельгострове;  
1064; Покосы, Нинисельга;  
1065; Восточная Усть-Яндома, Мергостров;  
1066; Mustikkor'b;  
1067; Иводы, Слобода;  
1068; Озера;  
1069; Выласское, Мельничному мосту;  
1070; Сорочья Гора;  
1071; Губа, Маая Тамбица, Чёрного Наволока;  
1072; Вороний Остров, Вареж;  
1073; ;  
1074; Ояти;  
1075; Пожня;  
1076; Лесной покос;  
1077; Лесное урочище;  
1078; Поля, Ближняя;  
1079; Полянка, Саньки, Галайгубы;  
1080; Тамбицы, Габнаволок, Малая Тамбица;  
1081; Покос;  
1082; Сорочья Гора;  
1083; Мягкой Сельги;  
1084; Мельница дер, Марково, Iitoja;  
1085; Кривой Пенге;  
1086; ;  
1087; Haadso;  
1088; Шоле;  
1089; Пахотная земля;  
1090; Типиницы, Задняя деревня;  
1091; Перелесок;  
1092; Поле, Сеннухи;  
1093; ;  
1094; Прокушевского озера;  
1095; Вигово, Онего;  
1096; Озера;  
1097; Pen', Sur' Sepatk;  
1098; Сорочья Гора;  
1099; Онежского озера, Кема, Белое озеро, Кемское;  
1100; Тигвера;  
1101; Углевщина;  
1102; Саньки;  
1103; Обельщина;  
1104; Поле;  
1105; Levotsellankangas;  
1106; ;  
1107; Lokagj;  
1108; Шоле;  
1109; Сарозеро;  
1110; Лигой;  
1111; Холмы, Летнее поле;  
1112; ;  
1113; Лахта, Прокушево;  
1114; Осиновец;  
1115; Родионово;  
1116; Ояти;  
1117; Tanhoine;  
1118; Типиницы;  
1119; Murkazoja;  
1120; Садам, Типиницы, Вороний Остров;  
1121; Типиницам, Мунозером;  
1122; Natka;  
1123; Болото, Пустошка;  
1124; Вороний Остров, Типиницы, Овсяные нивы;  
1125; ;  
1126; ;  
1127; S'üd'äin'so, Иводу;  
1128; Лейнаволока, Корежручей;  
1129; Вигово;  
1130; Чёжгубы;  
1131; Есино, Усть-Яндому, Ушково;  
1132; Иводе;  
1133; Ушково;  
1134; ;  
1135; Тигверка;  
1136; ;  
1137; Онежского озера, Линдома;  
1138; Усть-Яндома, Ближней поляной;  
1139; Покос, Саньки;  
1140; ;  
1141; Патровцем;  
1142; Пахотная поляна;  
1143; Онежском озере, Тамбицы;  
1144; Поля;  
1145; Саньки, Большого Галая, Саньки;  
1146; Саньки, Сибовской поляной, Саньки;  
1147; Урочище, Сташково Радогощенский с/с;  
1148; Sur'oja;  
1149; G'är'so, S'ür'g;  
1150; Истомино;  
1151; Поселок;  
1152; Ропле;  
1153; Ручей;  
1154; Сяргозерской дороге;  
1155; ;  
1156; Пидасельга;  
1157; Большой песчаный мыс;  
1158; Panad, L'evahts;  
1159; ;  
1160; Кую, Ивода;  
1161; Поля;  
1162; Casounumagi;  
1163; Покос;  
1164; ;  
1165; Ропля;  
1166; Поле;  
1167; Покосы, Сорочья Гора;  
1168; Чежгубы, Сибово;  
1169; Усть-Яндома, Чежгубы;  
1170; Покос, Обельщина;  
1171; ВоронийОстров, Вороний Остров, Типиницы, Вороньего Острова;  
1172; Яндомозеро;  
1173; Истомино;  
1174; Кондобережская, Бережская Дорога;  
1175; Прокушево;  
1176; Марково;  
1177; S'ur'g;  
1178; S'ür'gär'f;  
1179; Тигвера;  
1180; Вороний, Бережным полем;  
1181; ;  
1182; Покос, Марковщины;  
1183; Панкратово;  
1184; Покосы;  
1185; Лидь;  
1186; Поле;  
1187; Иводу;  
1188; ;  
1189; Иводе;  
1190; Оять;  
1191; ;  
1192; Романов;  
1193; Усть-Яндому;  
1194; Типиницы, Гора, Вороний Остров, Типиниц;  
1195; Тамбица, Малая Тамбица, Малой Тамбицы;  
1196; церковью Видения в д.Сибово;  
1197; ;  
1198; Ручей, Poudag'ögi;  
1199; Габнаволок, Тамбицы;  
1200; Ояти;  
1201; Шолы, Белозерском районе;  
1202; Бору, Бору;  
1203; р. Иводу;  
1204; Юстозеро, Чумойламби;  
1205; Холмы, Полевское, ТК;  
1206; Лейнаволок;  
1207; Онежского озера, Вороний Остров, Вороньего, Ивановского;  
1208; Лигачевское;  
1209; Сорочья Гора, Тулосозеро, Тигверского с/с;  
1210; ;  
1211; Pondag'ögi, Сяргозерской дороге;  
1212; Pihar'v;  
1213; ;  
1214; Локречка, Тамбицы, Пидасельгу, Тамбиц;  
1215; Губа, Чёрного Наволока, Малая Тамбица;  
1216; Яндомозера;  
1217; Большая Сенатка;  
1218; ;  
1219; Ручей;  
1220; Сяргозеро, Слобода;  
1221; Ручей, Лахта, Kul'jakmägi;  
1222; Поле;  
1223; Поле, Бережным полем;  
1224; Марковщину, Яндомозера;  
1225; Типиницы, Вендеевщине;  
1226; ;  
1227; Habištso;  
1228; ;  
1229; Типиниц, Вороний Остров, Половина;  
1230; Река, Иводу;  
1231; Лесное урочище;  
1232; Чёрный Наволок, Тамбицы;  
1233; Выласконском озере;  
1234; Kukoiojain'e;  
1235; Масельга;  
1236; Чежгубы, Сибово;  
1237; Поле, Варлов Лес;  
1238; Поляна, Погост, Яндомозеро;  
1239; Горка, Утицино;  
1240; Коллективное, Колпь;  
1241; ;  
1242; Бор;  
1243; Пахотная полоса;  
1244; Корбозера;  
1245; Поляна;  
1246; Вороний Остров, Карпиными;  
1247; Ояти, Toropamägi;  
1248; Онежском озере, Типиницы;  
1249; Вигово;  
1250; Сибово, Северного поля;  
1251; Лесное урочище;  
1252; Поля;  
1253; Остров;  
1254; Тигверка;  
1255; Пахотная полоса;  
1256; Вороний Остров, Тамбицы, Вороньего Острова, Малую Избушку, Большую Избушку;  
1257; ;  
1258; Яндомозера, Конецгубье;  
1259; Покос;  
1260; Кяппесельга;  
1261; ;  
1262; Слобода, Pertioja;  
1263; ;  
1264; Ярбозеро, Речевский ручей, Ярбозерка;  
1265; Иводу, Куя;  
1266; Hodii;  
1267; Яндомозера;  
1268; Ивода;  
1269; Пускусельга;  
1270; Яндомы, Мельничное поле;  
